julianHr,MSky,MIllm,TIllm,tempc1,windmps1,rainmm1,vism1
430307,,,,-0.988902299874294,-0.964393132027602,-0.160321868818076,0.388445743049948
430308,,,,-0.835550107231954,-1.02512224001973,-0.157927253525244,0.379664940743574
430309,,,,-0.803207716710344,-1.31277966262308,-0.160392012365896,0.386207547794985
430310,,,,-0.697705102698526,-1.21571996307311,-0.0218464405517721,0.0711686897341271
430311,,,,-0.560579757144346,-0.879527908776593,0.042497814171711,-0.142182828611695
430312,,,,-0.368608548321008,-0.643989427659338,0.0560998376999137,-0.15854499539821
430313,,,,-0.214621972395609,-0.0424625397328235,-0.00813414040027958,-0.00379524455341522
430314,,,,-0.117303441201227,0.762986783700046,0.100989093386263,-0.47491258288091
430315,,,,-0.00319826970088591,1.51959580132871,0.108361951016197,-0.477002134382735
430316,,,,-0.0176132849268199,1.77609933432425,0.115291322981991,-0.437732659868655
430317,,,,-0.00280074420485386,1.85990728542685,0.00558833914106003,-0.274092815688355
430318,,,,0.0148452524733279,2.0236853846231,0.457746428551675,-1.50242301851814
430319,,,,-0.011090002246548,1.94261821975736,0.283746806195845,-0.627116632736458
430320,,,,-0.117990471286045,1.17539602265461,0.0465579263427569,-0.271406867447016
430321,,,,-0.167828877185264,0.426387612310934,0.0204377859099526,-0.167546166953417
430322,,,,-0.233275700941064,0.41339195491323,0.223624849416347,-0.376660460973812
430323,,,,-0.175113056106185,0.205713919099208,0.621836368958953,-1.71653304441864
430324,,,,-0.0896601040682996,0.411130761130625,1.06594328975714,-2.19549606795856
430325,,,,-0.22277212150204,-0.343179608953164,1.276087726541,-2.38560505433246
430326,,,,-0.235416099114532,-0.732418534316465,1.137167709341,-2.43759886841672
430327,,,,-0.169657888750471,-0.560966331490907,1.42627965976452,-2.48041507947226
430328,,,,-0.217405178915271,-0.676835648054817,2.18003519222618,-2.65352649852636
430329,,,,-0.184232666855592,-0.70710854503993,2.15568819410978,-3.1661043668388
430330,,,,-0.18143475364963,-1.03788011226415,1.78055524871907,-2.77151501347073
430331,,,,-0.24367862927917,-1.3754666382163,1.79950564459307,-3.14788136622818
430332,,,,-0.241429826682412,-0.724859504435299,1.77919725454826,-3.27263313925323
430333,,,,-0.153758493283381,-0.695411975695545,2.10741550496951,-2.73444567446394
430334,,,,-0.233007160479834,0.122154877044498,0.409338783397532,-0.293937795188188
430335,,,,-0.308352264726744,0.0368272447734825,0.172034203119973,-0.180886281472851
430336,,,,-0.288421790335888,0.380511801908501,0.305900314858677,-0.363864399000513
430337,,,,-0.308036605312124,0.232186635335099,0.911803094814985,-2.08850799496642
430338,,,,-0.276145770498007,0.804825287095911,1.04197152635838,-2.29637562596703
430339,,,,-0.141715067629618,1.03484900301331,0.46948930423369,-0.557096525103958
430340,,,,-0.108206351775666,1.5357901434579,0.902592645132803,-1.66602568423592
430341,,,,-0.114858782379819,1.86802200646642,0.75268545401281,-0.90328981248666
430342,,,,-0.0984657778452582,2.57548664646243,1.29409439194246,-2.98157087752939
430343,,,,-0.208074576685037,1.7603196076614,1.11961363189636,-3.11814659325142
430344,,,,-0.227120608933085,1.94786950040728,0.577512999923739,-1.40277202769688
430345,,,,-0.406706184250701,0.416816978041854,0.00023331501896829,-0.056805622239765
430346,,,,-0.414309911255825,0.521433139716869,0.0637239362353013,-0.274717352025204
430347,,,,-0.38874954980706,0.6856177457286,0.183908461368223,-0.325255629957741
430348,,,,-0.460295941546958,0.000658309972467843,0.164616324824276,-0.0305984415308295
430349,,,,-0.474623483672901,0.0253462066125117,0.234292298904779,-0.664366226745483
430350,,,,-0.504327994690833,-0.156582871198032,0.224034230362717,-0.433033815821367
430351,,,,-0.533371586736109,-0.845399339400312,0.998227356118305,-2.46137991860791
430352,,,,-0.510152112380584,-0.678451411478707,1.36695574699205,-3.56200701296504
430353,,,,-0.41636266800325,-0.166123788251721,1.47112409046164,-3.20141872185153
430354,,,,-0.383611911998808,-0.676282051287328,1.597857046071,-3.52240474030755
430355,,,,-0.436879938076517,-0.702913453887003,1.42924345632221,-3.30242014972598
430356,,,,-0.444966409953145,-0.474038126249667,2.09014967132504,-3.57027775320359
430357,,,,-0.435339951212399,-0.348320840974457,2.33396233000465,-3.59911816212212
430358,,,,-0.387184947527429,-0.356823284333423,1.99517940356468,-4.04041279100129
430359,,,,-0.207805468296489,0.0517360103681722,1.79862801878046,-4.3872653748182
430360,,,,-0.214586201207507,0.302672249014071,1.93151019840158,-4.23418551682695
430361,,,,-0.327486525956389,-0.626481484935579,1.75780846267949,-3.46843856902167
430362,,,,-0.235211295698257,0.736089626786132,1.43710679648285,-2.86964370791546
430363,,,,-0.17628246524771,0.653770878877151,0.443162802846606,-0.53637839435981
430364,,,,-0.174497096340174,0.610345524408827,1.02593546178339,-2.34706321244435
430365,,,,-0.25058716956491,0.332258607105004,0.272155015828982,-0.357195389677718
430366,,,,-0.293480743797342,-0.0246199154505978,0.533777233861257,-1.41011979696625
